run_id,degree,sum_prob,deg_count
20260427_202803_095325,29,0.005880429015482174,18
20260427_202803_095325,63,0.004872309289420534,5
20260427_202803_095325,186,0.011512966808140667,2
20260427_202803_095325,108,0.00849769447542778,3
20260427_202803_095325,125,0.00438065714996463,1
20260427_202803_095325,15,0.008294260548774378,92
20260427_202803_095325,370,0.020747673493216705,1
20260427_202803_095325,69,0.006432354936702455,5
20260427_202803_095325,128,0.0031730450396033425,1
20260427_202803_095325,19,0.008178708354195848,55
20260427_202803_095325,104,0.007352884050660866,3
20260427_202803_095325,134,0.009927080681356532,3
20260427_202803_095325,196,0.006287625998988669,1
20260427_202803_095325,54,0.0021144180712571407,3
20260427_202803_095325,39,0.004603330815847639,9
20260427_202803_095325,157,0.008248983694611104,2
20260427_202803_095325,154,0.0035000998017849167,1
20260427_202803_095325,254,0.009749401729448558,1
20260427_202803_095325,160,0.005337128652056128,1
20260427_202803_095325,111,0.005742958617542957,2
20260427_202803_095325,123,0.006092392968123587,2
20260427_202803_095325,129,0.007874205152240785,2
20260427_202803_095325,263,0.01029284865433793,1
20260427_202803_095325,165,0.0035370511776884562,1
20260427_202803_095325,81,0.0017847021277366338,1
20260427_202803_095325,48,0.004835707992810838,6
20260427_202803_095325,35,0.009766956611648446,23
20260427_202803_095325,377,0.01924530546552988,1
20260427_202803_095325,59,0.002749558065369654,3
20260427_202803_095325,526,0.030404419175990516,1
20260427_202803_095325,131,0.002924154808111473,1
20260427_202803_095325,33,0.007134705728780543,17
20260427_202803_095325,28,0.0055827758156183314,20
20260427_202803_095325,27,0.006044238277205205,25
20260427_202803_095325,143,0.004268378788134362,1
20260427_202803_095325,73,0.0024218981976367703,2
20260427_202803_095325,77,0.0009878494112412722,1
20260427_202803_095325,250,0.010813718014992167,1
20260427_202803_095325,45,0.003106491692497264,5
20260427_202803_095325,43,0.0032976122242160105,5
20260427_202803_095325,312,0.013761931918454866,1
20260427_202803_095325,38,0.003557701332604075,9
20260427_202803_095325,182,0.005544081126639214,1
20260427_202803_095325,32,0.004583135732592737,12
20260427_202803_095325,42,0.006260193410444,11
20260427_202803_095325,80,0.0035847877243366153,2
20260427_202803_095325,22,0.004851039128530314,24
20260427_202803_095325,116,0.0034177447090624363,1
20260427_202803_095325,195,0.013836418454496808,2
20260427_202803_095325,89,0.007850508669461744,4
20260427_202803_095325,52,0.0020210114860612152,3
20260427_202803_095325,147,0.006701487112593163,2
20260427_202803_095325,31,0.003968875544180677,12
20260427_202803_095325,304,0.010885865055180358,1
20260427_202803_095325,100,0.009343751882139262,4
20260427_202803_095325,34,0.003954477941692887,9
20260427_202803_095325,132,0.0034261778511981565,1
20260427_202803_095325,282,0.011950686908698976,1
20260427_202803_095325,74,0.004384417690785892,3
20260427_202803_095325,62,0.003544670795669647,3
20260427_202803_095325,60,0.00345047067447131,3
20260427_202803_095325,2,0.0005888434149310202,110
20260427_202803_095325,222,0.00881001052550907,1
20260427_202803_095325,61,0.0025828096143089632,2
20260427_202803_095325,184,0.006125718109275414,1
20260427_202803_095325,107,0.0015657528102915603,1
20260427_202803_095325,72,0.0038295001354693315,3
20260427_202803_095325,83,0.004708984685644486,3
20260427_202803_095325,44,0.005860585601967667,9
20260427_202803_095325,190,0.005046620980132408,1
20260427_202803_095325,65,0.006375508025182449,5
20260427_202803_095325,191,0.006682110043590416,1
20260427_202803_095325,57,0.004812611433831994,5
20260427_202803_095325,220,0.007363357235009482,1
20260427_202803_095325,85,0.0045702866457300135,3
20260427_202803_095325,158,0.004744548646717421,1
20260427_202803_095325,86,0.0029077398979733826,2
20260427_202803_095325,93,0.0020386057467673734,1
20260427_202803_095325,78,0.005107241513870998,3
