run_id,name,N,J,noise,periodic,beta,gamma,mean_degree,first_moment,second_moment,r_mean,alpha,Tc,gap_0,participation_fraction,avg_internal_degree,n_components,largest_component_fraction
20260408_192457_200692,SD,3959,1.0,1e-10,False,2.01,2.01,15,16.81384187926244,4058.877999494822,0.5330063040668236,1.6045781930251455,148.11642827602944,57.11661984243758,0.018842110976460873,52.36363636363637,1,1.0
20260408_192512_523924,SD,3972,1.0,1e-10,False,2.21,2.01,15,16.71299093655589,4129.212487411884,0.5342794335721541,1.6045930746384265,150.8564455032459,56.43773038233656,0.019278300153280956,53.41708542713568,1,1.0
20260408_192525_732032,SD,3959,1.0,1e-10,False,2.21,2.01,15,16.756251578681486,4140.209143723162,0.5189065697928332,1.604605675294384,151.78440156280587,57.55807035240222,0.017907127035716956,53.515151515151516,1,1.0
20260408_192539_661704,SD,3950,1.0,1e-10,False,2.21,2.01,15,16.88151898734177,4198.806582278481,0.5098897355642612,1.6046143952392133,152.82234759628196,57.817324598446,0.019264731461287963,54.28860759493671,1,1.0
20260408_192554_632130,SD,3960,1.0,1e-10,False,2.41,2.01,15,16.669696969696968,4182.921212121212,0.5272893936592523,1.6046150096523681,152.8232139912232,59.769013305650844,0.018643918928014456,53.833333333333336,1,1.0
20260408_192608_873439,SD,3968,1.0,1e-10,False,2.41,2.01,15,16.66078629032258,4242.904233870968,0.5258240175607789,1.6046071817574836,152.67892581653112,59.440746378694286,0.018599741558734142,54.18136020151133,1,1.0
20260408_192623_721372,SD,3956,1.0,1e-10,False,2.41,2.01,15,16.74216380182002,4306.385237613751,0.5253372301988873,1.6046137691381102,152.97891572407326,57.29422770657295,0.017346816155948894,53.696969696969695,1,1.0
20260408_192637_421440,SD,3936,1.0,1e-10,False,2.6100000000000003,2.01,15,16.73221544715447,4337.725101626016,0.5392471550358674,1.6046305447083882,153.71933350331685,58.611771197541685,0.017694976992813166,54.005076142131976,1,1.0
20260408_192651_584144,SD,3957,1.0,1e-10,False,2.6100000000000003,2.01,15,16.58276472074804,4317.7745766995195,0.5245285525168875,1.6046217984364384,153.6301888303087,58.296175289546454,0.018665434986094274,54.36868686868687,1,1.0
20260408_192706_160867,SD,3960,1.0,1e-10,False,2.6100000000000003,2.01,15,16.768686868686867,4353.888383838384,0.5311272905994504,1.6046241669710903,155.27065593551546,56.18286278255091,0.019681462910464617,55.26262626262626,1,1.0
20260408_192720_870972,SD,3947,1.0,1e-10,False,2.8100000000000005,2.01,15,16.647073726881175,4369.7040790473775,0.5168719587484226,1.6046399319471307,155.54588601655536,60.87753081131017,0.018926462332129707,54.53164556962025,1,1.0
20260408_192736_042822,SD,3954,1.0,1e-10,False,2.8100000000000005,2.01,15,16.774405665149217,4400.769853313101,0.5185554290794526,1.604627284043587,155.11685183265817,59.13447572176625,0.019163518795092854,54.4040404040404,1,1.0
20260408_192751_416489,SD,3978,1.0,1e-10,False,2.8100000000000005,2.01,15,16.556561085972852,4335.635495223731,0.5250476262328132,1.604616558404652,154.55502186293018,60.116344006393206,0.018848338260314096,54.5929648241206,1,1.0
20260408_192803_753323,SD,3957,1.0,1e-10,False,3.0100000000000007,2.01,15,16.60753095779631,4413.415718979025,0.5170830415044453,1.6046370322062655,156.10262985082167,60.42897229177046,0.017897064422074806,54.44949494949495,1,1.0
20260408_192816_207626,SD,3964,1.0,1e-10,False,3.0100000000000007,2.01,15,16.598890010090816,4427.819878910192,0.5164645443663344,1.6046392826153903,157.15761336166906,61.391223876913095,0.02004316196110601,55.80352644836272,1,1.0
20260408_192828_290989,SD,3937,1.0,1e-10,False,3.0100000000000007,2.01,15,16.701549403098806,4434.718313436627,0.5176912413079825,1.604653248214415,157.18257513557427,58.066896215861064,0.018374633030392024,54.91370558375635,1,1.0
20260408_192842_204576,SD,3960,1.0,1e-10,False,3.210000000000001,2.01,15,16.47979797979798,4439.796464646464,0.5252504777527438,1.604637288375328,155.7474013788138,59.828572788659024,0.018728419855167915,54.34848484848485,1,1.0
20260408_192855_950709,SD,3951,1.0,1e-10,False,3.210000000000001,2.01,15,16.581118704125537,4496.351303467477,0.525570859794146,1.6046578236341875,158.3100755965227,62.644705347569506,0.01782307506021957,55.03291139240506,1,1.0
