run_id,name,N,J,noise,periodic,beta,gamma,mean_degree,HypR,first_moment,second_moment,r_mean,dyson_beta,alpha,Tc,gap0,ipr,dif_radius,participation_fraction,avg_internal_degree,n_components,largest_component_fraction
20260503_232106_632669,SD,3982,1.0,1e-10,False,10.01,3.51,10,13.064868262843733,10.354093420391763,167.15921647413361,0.39823258252456945,-0.14457417732833946,1.5812877497229334,28.130211067642193,91.73358018674567,0.0469297816600038,0.7041429948245603,0.005351188019659087,12.481203007518797,1,1.0
20260503_232114_610624,SD,3004,1.0,1e-10,False,10.01,4.01,10,12.581833761687683,11.138482023968043,168.74633821571237,0.4005690240459301,-0.08088125764806929,1.5738339088474709,26.446853000126122,94.95612646290597,0.03387960711408193,0.7121998302439979,0.009825659417226414,11.714285714285714,1,1.0
20260503_232120_036738,SD,2340,1.0,1e-10,False,10.01,4.01,10,12.581833761687683,11.2,169.1239316239316,0.3967081014362081,-0.13280518424127297,1.5921268948621106,31.06711699210993,657.3847104380674,0.030452023858695255,0.6932625912198763,0.014033564052538397,13.564102564102564,1,1.0
20260503_232123_469375,SD,1271,1.0,1e-10,False,10.01,4.01,10,12.581833761687683,11.206923682140047,170.48308418568055,0.41457028538577395,-0.11685272136287304,1.5801851007066734,25.025312103179118,173.97044789891515,0.03131972380509361,0.8144920875260908,0.025120977000475473,13.543307086614174,1,1.0
20260503_232130_683995,SD,2817,1.0,1e-10,False,10.01,4.01,10,12.581833761687683,10.958466453674122,163.86297479588214,0.39260410710246535,-0.21815374380684263,1.5814695638835414,27.070393714081693,342.5394615935454,0.03664075131484747,0.6569130406702193,0.009688326868205147,12.822695035460994,1,1.0
20260503_232140_961977,SD,3389,1.0,1e-10,False,10.01,4.01,10,12.581833761687683,10.775449985246386,153.43405134257893,0.3900389373793482,-0.13188060926725037,1.5855206042017393,28.000928247383623,529.6930033430099,0.04008694863902628,0.6325035163572446,0.007360807013992814,12.188790560471977,1,1.0
20260503_232145_355244,SD,1887,1.0,1e-10,False,10.01,4.01,10,12.581833761687683,10.627450980392156,159.3365129835718,0.4033081323671844,-0.0511147692119841,1.5843228861139829,26.86220377529232,109.64139462859744,0.044634471195254814,0.683680667566346,0.01187292449582407,11.60846560846561,1,1.0
20260503_232151_032415,SD,2434,1.0,1e-10,False,10.01,4.01,10,12.581833761687683,10.858668857847166,159.3442892358258,0.39412323563094365,-0.1472497034824794,1.5798353413910204,24.953686843842124,28.854086944433572,0.03432012457864638,0.7116793505088378,0.011971003850119104,13.573770491803279,1,1.0
20260503_232154_442566,SD,1194,1.0,1e-10,False,10.01,4.01,10,12.581833761687683,11.098827470686768,171.01005025125627,0.42762750226138635,-0.14167117321608416,1.5862672962556998,25.465956924448903,27.445969265433774,0.03392253737983622,0.7301511914259383,0.024689218517046384,12.716666666666667,1,1.0
20260503_232200_026026,SD,2432,1.0,1e-10,False,10.01,4.01,10,12.581833761687683,11.092105263157896,169.40049342105263,0.4011880805115529,-0.11357136794783788,1.5915761159265331,31.091019707335146,607.6542080089262,0.03474011587418116,0.7909287763244929,0.011836005729385252,13.131147540983607,1,1.0
